SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
,1364,0,0,2,TwnhsE,TA,Av,453,0,GLQ,Unf,1,0,Gd,767,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,437,2,TA,Fin,TA,Attchd,2006,1364,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3087,Inside,43,Reg,0,120,RL,14,BrkFace,,0,11,Blmngtn,16,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1220,AllPub,100,2006,2006,2006
,1511,0,0,2,TwnhsE,TA,Av,1038,0,GLQ,Unf,1,0,Gd,330,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,398,2,TA,Fin,TA,Attchd,2002,1511,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,2938,Inside,,Reg,0,120,RL,40,BrkFace,,0,5,Blmngtn,30,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1368,AllPub,130,2002,2002,2006
,1548,0,0,2,TwnhsE,TA,No,1059,0,GLQ,Unf,1,0,Gd,306,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,388,2,TA,Fin,TA,Attchd,2004,1548,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3072,Inside,,Reg,0,120,RM,18,BrkFace,,0,9,Blmngtn,20,5,7,Y,0,CompShg,Hip,Normal,WD,0,Pave,7,1365,AllPub,143,2004,2004,2006
,1142,0,0,2,TwnhsE,TA,Gd,16,0,GLQ,Unf,0,0,Gd,1126,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,440,2,TA,Fin,TA,Attchd,2005,1142,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3010,Inside,43,Reg,0,120,RL,14,BrkFace,,0,6,Blmngtn,0,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1142,AllPub,90,2005,2006,2006
,848,750,0,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,848,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,433,2,TA,Fin,TA,Attchd,2004,1598,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9171,Inside,59,IR1,0,60,RL,0,None,,0,7,Gilbert,48,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,848,AllPub,100,2004,2005,2006
,1008,881,0,3,1Fam,TA,No,732,0,ALQ,Unf,0,0,Gd,250,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,TA,1,PConc,2,Typ,431,2,TA,Fin,TA,Attchd,2000,1889,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8658,Inside,,IR1,0,60,RL,0,None,,0,4,Gilbert,0,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,982,AllPub,0,2000,2000,2006
,1082,1240,0,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1035,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,3,Typ,617,3,TA,RFn,TA,Attchd,2006,2322,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,12104,FR3,,IR1,0,60,RL,0,None,,0,8,Gilbert,45,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,8,1035,AllPub,400,2006,2006,2006
,1079,897,0,3,1Fam,TA,No,791,0,GLQ,Unf,1,0,Gd,253,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,885,3,TA,Fin,TA,Attchd,1998,1976,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9660,Inside,84,IR1,0,60,RL,242,BrkFace,,0,2,NoRidge,31,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1044,AllPub,210,1998,1998,2006
,1205,1029,0,3,1Fam,TA,Mn,505,0,GLQ,Unf,1,0,Gd,655,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,768,3,TA,RFn,TA,BuiltIn,2000,2234,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9545,Corner,83,Reg,0,60,RL,322,BrkFace,,0,6,NoRidge,50,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,1160,AllPub,0,2000,2000,2006
,1540,1315,0,4,1Fam,TA,Av,1182,0,GLQ,Unf,1,0,Ex,358,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,TA,1,PConc,2,Typ,774,3,TA,RFn,TA,Attchd,2000,2855,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,9233,Inside,,IR1,0,60,RL,877,BrkFace,,0,3,NoRidge,55,5,9,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1540,AllPub,247,2000,2000,2006
,1358,1368,0,4,1Fam,TA,No,527,0,ALQ,Unf,0,0,Gd,815,Y,Norm,Norm,SBrkr,168,TA,Gd,VinylSd,VinylSd,,Ex,1,PConc,2,Typ,725,3,TA,RFn,TA,Attchd,1995,2726,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10019,Inside,83,IR1,0,60,RL,397,BrkFace,,0,6,NoRidge,169,5,8,Y,0,CompShg,Hip,Normal,WD,0,Pave,9,1342,AllPub,307,1995,1995,2006
,1933,1567,0,4,1Fam,TA,Gd,292,1393,Rec,GLQ,1,0,Ex,48,Y,Norm,Norm,SBrkr,0,Gd,Gd,MetalSd,MetalSd,,TA,1,PConc,3,Typ,959,3,TA,RFn,TA,Attchd,1993,3500,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,17242,Inside,114,IR1,0,60,RL,738,BrkFace,,0,5,NoRidge,86,5,9,Y,0,CompShg,Hip,Normal,WD,210,Pave,11,1733,AllPub,870,1993,1994,2006
,1305,1189,0,4,1Fam,TA,Gd,380,168,GLQ,BLQ,1,0,Gd,742,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,GdPrv,TA,1,PConc,2,Typ,803,3,TA,Fin,TA,Attchd,1994,2494,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10236,Inside,,IR1,0,60,RL,501,BrkFace,,0,6,NoRidge,95,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1290,AllPub,200,1994,1995,2006
,1565,1234,0,3,1Fam,TA,No,247,1039,LwQ,GLQ,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,ImStucc,,TA,1,PConc,2,Typ,704,3,TA,Fin,TA,Attchd,1993,2799,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12585,Inside,,IR1,0,60,RL,420,BrkFace,,0,10,NoRidge,136,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,1286,AllPub,432,1993,1993,2006
,1116,848,0,3,1Fam,Gd,No,0,0,Unf,Unf,0,0,Gd,1100,Y,RRAn,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,,Gd,1,PConc,2,Typ,760,2,TA,Fin,TA,BuiltIn,2005,1964,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12447,Inside,75,IR1,0,60,RL,192,Stone,,0,1,Somerst,70,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,8,1100,AllPub,200,2005,2006,2006
,1670,0,0,2,1Fam,Gd,No,1562,0,GLQ,Unf,1,0,Ex,108,Y,RRAn,Norm,SBrkr,200,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,2,Typ,928,3,TA,RFn,TA,Attchd,2006,1670,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,15218,CulDSac,49,IR1,0,20,RL,,None,,0,9,Somerst,240,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1670,AllPub,0,2006,2006,2006
,1504,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1504,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,510,2,TA,Fin,TA,Attchd,2006,1504,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10936,Corner,85,Reg,0,20,RL,60,BrkFace,,0,9,Somerst,0,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,7,1504,AllPub,144,2006,2006,2006
,1278,0,0,2,1Fam,TA,No,24,0,GLQ,Unf,0,0,Gd,1254,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,584,2,TA,RFn,TA,Attchd,2006,1278,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8640,Inside,72,Reg,0,20,FV,0,None,,0,10,Somerst,60,5,8,Y,0,CompShg,Gable,Partial,New,0,Pave,5,1278,AllPub,0,2006,2006,2006
,2036,604,0,3,1Fam,TA,No,1836,0,GLQ,Unf,1,0,Ex,200,Y,Feedr,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,Gd,1,PConc,3,Typ,792,3,TA,RFn,TA,Attchd,2006,2640,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,13162,Corner,100,Reg,0,60,FV,0,None,,0,11,Somerst,265,5,9,Y,0,CompShg,Gable,Partial,New,0,Pave,11,2036,AllPub,0,2006,2006,2006
,858,858,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,858,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,615,2,TA,RFn,TA,Attchd,2005,1716,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8125,Inside,65,Reg,0,60,FV,0,None,,0,2,Somerst,53,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,858,AllPub,0,2005,2005,2006
,1142,0,0,3,1Fam,TA,Mn,24,0,GLQ,Unf,0,0,TA,1118,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0,0,,,,,,1142,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7733,Inside,74,IR1,0,20,RL,0,None,,0,1,SawyerW,50,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1142,AllPub,4,2005,2005,2006
,1400,0,0,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1400,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,612,2,TA,RFn,TA,Attchd,2005,1400,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,11024,Corner,91,IR1,0,20,RL,118,BrkFace,,0,10,SawyerW,55,5,7,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1400,AllPub,144,2005,2006,2006
,1131,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1131,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,1,Typ,0,0,,,,,,1131,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13072,Inside,63,Reg,0,20,RL,0,None,,0,3,SawyerW,39,5,6,Y,0,CompShg,Gable,Partial,New,0,Pave,6,1131,AllPub,0,2005,2006,2006
,891,795,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,891,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,462,2,TA,Fin,TA,Attchd,2005,1686,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7800,Inside,65,Reg,0,60,RL,172,BrkFace,,0,4,SawyerW,101,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,8,891,AllPub,144,2005,2005,2006
,831,754,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,784,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,449,2,TA,RFn,TA,Attchd,2005,1585,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7632,Inside,74,IR1,0,60,RL,96,BrkFace,,0,3,SawyerW,77,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,784,AllPub,100,2005,2005,2006
,941,896,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,941,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,,0,PConc,2,Typ,688,2,TA,RFn,TA,Attchd,1997,1837,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8304,Inside,70,IR1,0,60,RL,0,None,,0,7,SawyerW,165,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,7,941,AllPub,150,1997,1998,2006
,844,887,0,3,1Fam,TA,No,758,0,ALQ,Unf,1,0,Gd,78,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,,,0,PConc,2,Typ,462,2,TA,RFn,TA,Attchd,1992,1731,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9370,Inside,70,IR2,0,60,RL,0,None,Othr,3000,10,SawyerW,85,5,6,Y,0,CompShg,Gable,Family,WD,224,Pave,7,836,AllPub,307,1992,1993,2006
,1398,0,0,2,TwnhsE,TA,No,904,0,GLQ,Unf,1,0,Gd,494,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,MnPrv,,0,PConc,2,Typ,542,2,TA,RFn,TA,Attchd,1990,1398,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7175,Inside,50,Reg,0,120,RL,0,None,,0,7,SawyerW,46,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1398,AllPub,0,1990,1991,2006
,1217,0,0,2,TwnhsE,TA,No,278,0,GLQ,Unf,0,0,Gd,939,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,,,0,PConc,2,Typ,484,2,TA,RFn,TA,Attchd,1991,1217,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,7175,Inside,50,Reg,0,120,RL,0,None,,0,6,SawyerW,64,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1217,AllPub,0,1991,1991,2006
,636,684,0,3,1Fam,TA,No,274,0,ALQ,Unf,0,0,Gd,362,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,,0,PConc,2,Typ,472,2,TA,Fin,TA,Attchd,1994,1320,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9019,Inside,,IR1,0,60,RL,0,None,,0,7,SawyerW,40,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,636,AllPub,0,1994,1994,2006
,988,0,0,3,1Fam,TA,No,36,0,LwQ,Unf,1,0,TA,952,Y,RRAe,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,,,0,CBlock,1,Typ,624,2,TA,Unf,TA,Detchd,1977,988,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9100,Inside,70,Reg,0,20,RL,51,BrkFace,,0,7,Sawyer,0,4,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,988,AllPub,0,1962,1962,2006
,1286,368,0,4,Duplex,,,0,0,,,0,0,,0,Y,RRAe,Norm,SBrkr,0,Gd,TA,VinylSd,VinylSd,,,0,CBlock,2,Typ,528,2,TA,RFn,TA,Attchd,1977,1654,0,GasA,TA,1.5Fin,2,TA,Lvl,Gtl,8927,Inside,68,Reg,0,90,RM,0,None,,0,8,Sawyer,0,6,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,10,0,AllPub,0,1977,1977,2006
,1211,0,0,2,1Fam,TA,No,612,0,BLQ,Unf,0,0,TA,252,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,1,Min1,576,2,TA,Unf,TA,Detchd,1972,1211,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9240,Inside,,IR1,0,20,RL,0,None,,0,3,Sawyer,0,6,5,Y,0,CompShg,Hip,Normal,WD,0,Pave,6,864,AllPub,161,1962,2002,2006
,984,0,0,3,1Fam,TA,No,554,0,Rec,Unf,0,0,TA,430,Y,RRNe,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,310,1,TA,Unf,TA,Attchd,1965,984,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9308,CulDSac,,IR1,0,20,RL,0,None,,0,7,Sawyer,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,984,AllPub,0,1965,1965,2006
,909,0,0,3,1Fam,TA,No,162,270,BLQ,Rec,0,0,TA,450,Y,RRAe,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,,0,CBlock,1,Typ,294,1,TA,Unf,TA,Attchd,1968,909,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8450,Inside,65,Reg,0,20,RL,90,BrkFace,,0,11,Sawyer,155,6,5,Y,0,CompShg,Gable,Normal,COD,0,Pave,5,882,AllPub,0,1968,1968,2006
,925,0,0,2,1Fam,TA,No,181,0,ALQ,Unf,1,0,TA,744,Y,RRAe,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,PConc,1,Typ,484,2,TA,Unf,TA,Detchd,1990,925,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,8638,Inside,,IR1,0,20,RL,0,None,,0,10,Sawyer,74,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,925,AllPub,203,1963,1963,2006
,1024,0,0,3,1Fam,TA,No,712,0,Rec,Unf,0,0,TA,312,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,,0,CBlock,1,Typ,308,1,TA,Unf,TA,Attchd,1965,1024,1,GasA,TA,1Story,1,TA,Lvl,Gtl,13052,CulDSac,,IR1,0,20,RL,0,None,,0,1,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1024,AllPub,0,1965,1965,2006
,912,0,0,3,1Fam,TA,No,644,0,ALQ,Unf,0,0,TA,268,N,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,,0,CBlock,1,Typ,0,0,,,,,,912,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8020,Inside,,IR1,0,20,RL,0,None,,0,4,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,912,AllPub,0,1964,1964,2006
,941,0,0,3,1Fam,TA,Mn,659,0,Rec,Unf,0,0,TA,253,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,,Po,1,CBlock,1,Typ,288,1,TA,Unf,TA,Attchd,1967,941,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8789,Inside,,IR1,0,20,RL,0,None,,0,6,Sawyer,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,912,AllPub,64,1967,1967,2006
,2151,495,0,3,1Fam,TA,Gd,1023,497,ALQ,BLQ,1,2,Gd,228,Y,Norm,Norm,SBrkr,0,Fa,Gd,WdShing,Wd Sdng,GdPrv,TA,4,CBlock,2,Mod,550,2,TA,RFn,TA,Attchd,1974,2646,0,GasA,Gd,SLvl,1,Gd,Low,Gtl,14330,Corner,100,IR1,0,80,RL,145,BrkFace,,0,1,Veenker,100,4,7,Y,800,CompShg,Gable,Normal,WD,0,Pave,9,1748,AllPub,641,1974,1974,2006
,1520,1306,0,3,1Fam,TA,Gd,1118,0,GLQ,Unf,1,0,Ex,216,Y,Norm,Norm,SBrkr,186,TA,Gd,HdBoard,ImStucc,,TA,3,PConc,2,Typ,888,3,TA,RFn,TA,Attchd,1992,2826,1,GasA,Ex,2Story,1,Gd,HLS,Mod,11025,Inside,105,Reg,0,60,RL,692,BrkFace,,0,10,NoRidge,208,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,9,1334,AllPub,177,1992,1993,2006
,1143,0,0,1,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Gd,1143,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,Gd,1,PConc,1,Typ,588,2,TA,RFn,TA,Attchd,2004,1143,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,3628,Inside,34,Reg,0,120,FV,0,None,,0,5,Somerst,191,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,5,1143,AllPub,0,2004,2004,2006
,520,623,0,2,Twnhs,TA,No,0,0,Unf,Unf,0,0,Gd,600,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,480,2,TA,RFn,TA,Detchd,2005,1223,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2544,Inside,24,Reg,80,160,FV,0,None,,0,7,Somerst,166,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,600,AllPub,0,2005,2005,2006
,768,756,0,2,TwnhsE,TA,No,353,0,GLQ,Unf,0,0,Gd,403,Y,Norm,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,,,0,PConc,2,Typ,440,2,TA,Unf,TA,Detchd,2000,1524,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,2998,Inside,,Reg,0,160,FV,513,BrkFace,,0,6,Somerst,32,5,6,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,756,AllPub,0,2000,2000,2006
,530,550,0,2,TwnhsE,TA,No,0,0,Unf,Unf,0,0,Gd,530,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,,,0,PConc,2,Typ,496,2,TA,RFn,TA,Attchd,2003,1080,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,4447,FR2,,IR1,0,160,FV,0,None,,0,7,Somerst,50,5,7,Y,0,CompShg,Gable,Normal,WD,0,Pave,4,530,AllPub,0,2003,2003,2006
,854,840,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,569,Y,Norm,Norm,SBrkr,0,TA,Gd,Wd Sdng,Wd Sdng,GdPrv,TA,1,PConc,2,Typ,434,1,TA,Unf,TA,BuiltIn,1997,1694,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8314,Corner,114,IR1,0,60,FV,0,None,,0,11,Somerst,382,5,7,Y,0,CompShg,Hip,Normal,WD,110,Pave,6,569,AllPub,0,1997,1998,2006
,1568,0,0,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1568,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,,TA,1,PConc,2,Typ,564,2,TA,RFn,TA,Attchd,2001,1568,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7180,Inside,60,IR1,0,20,FV,0,None,,0,9,Somerst,266,5,8,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1568,AllPub,0,2001,2002,2006
,1193,0,0,2,2fmCon,TA,No,962,0,GLQ,Unf,1,0,Gd,191,Y,RRAn,Feedr,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,,0,CBlock,2,Typ,501,2,TA,Fin,TA,Attchd,1972,1193,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,13110,Corner,79,IR1,0,190,RL,144,BrkFace,,0,7,NWAmes,153,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1153,AllPub,140,1972,1972,2006
,1334,0,0,3,1Fam,TA,No,553,68,BLQ,LwQ,1,0,TA,713,Y,RRAn,Norm,SBrkr,35,TA,TA,HdBoard,HdBoard,,,0,CBlock,2,Typ,477,2,TA,RFn,TA,Attchd,1967,1334,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,10140,Inside,78,Reg,0,20,RL,264,BrkFace,,0,4,NWAmes,20,6,7,Y,0,CompShg,Hip,Normal,WD,264,Pave,7,1334,AllPub,0,1967,1967,2006
,1051,0,0,3,1Fam,TA,No,758,0,ALQ,Unf,1,0,TA,293,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,CBlock,1,Typ,504,2,TA,RFn,TA,Attchd,1968,1051,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,9600,Corner,80,Reg,0,20,RL,0,None,,0,7,NAmes,0,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1051,AllPub,0,1968,1968,2006
,884,886,0,4,1Fam,Fa,Mn,361,483,ALQ,Rec,1,0,Gd,56,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,530,2,TA,RFn,TA,Attchd,1968,1770,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,8640,Inside,72,Reg,0,60,RL,300,BrkFace,Shed,455,6,NAmes,60,5,5,Y,0,CompShg,Gable,Normal,WD,270,Pave,7,900,AllPub,0,1968,1968,2006
,976,0,0,2,1Fam,TA,Av,760,0,ALQ,Unf,1,0,TA,216,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,Fa,1,CBlock,1,Typ,504,2,TA,RFn,TA,Attchd,1968,976,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,9360,Inside,78,Reg,0,20,RL,203,BrkFace,,0,8,NAmes,0,7,6,Y,0,CompShg,Hip,Abnorml,WD,0,Pave,4,976,AllPub,94,1968,2004,2006
,898,0,0,3,1Fam,TA,Gd,744,0,GLQ,Unf,1,0,Gd,89,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,,,0,CBlock,1,Typ,326,1,TA,RFn,TA,Attchd,1968,898,0,GasA,Gd,SFoyer,1,TA,Lvl,Gtl,8400,Inside,70,Reg,0,85,RL,0,None,,0,8,NAmes,0,6,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,833,AllPub,143,1968,1968,2006
,1051,0,0,3,1Fam,TA,No,799,0,BLQ,Unf,1,0,TA,252,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,,,0,CBlock,1,Typ,264,1,TA,RFn,TA,Attchd,1966,1051,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9759,Inside,,IR1,0,20,RL,0,None,,0,3,NAmes,88,5,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1051,AllPub,182,1966,1966,2006
,1141,0,0,3,1Fam,TA,Av,602,402,ALQ,Rec,1,0,TA,137,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,,,0,PConc,1,Typ,568,1,TA,Unf,TA,Attchd,1967,1141,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,9600,Inside,80,Reg,0,80,RL,140,BrkFace,,0,7,NAmes,78,7,5,Y,0,CompShg,Gable,Normal,WD,0,Pave,6,1141,AllPub,0,1967,1967,2006
